year_occurred,intersection,sum_ped,sum_bike,sum_fatal,sum_severe_inj
2016,BELLEVUE AV+W EDGEWARE RD,1,0,0,0
2016,BERNARD ST+W BROADWAY AV,0,1,0,0
2016,BIXEL ST+MARYLAND ST,0,1,0,0
2016,BONNIE BRAE ST+PICO BL,1,0,0,0
2016,BROADWAY+AVENUE 20,1,0,0,0
2016,BROADWAY+BERNARD ST,0,1,0,0
2016,BROADWAY+CESAR E CHAVEZ,1,1,0,0
2016,BROADWAY+COLLEGE,1,0,0,0
2016,BROADWAY+SOLANO AV,1,0,0,0
2016,BURLINGTON AV+11TH ST,1,0,0,0
2016,CARONDELET+6TH ST,1,0,0,0
2016,CESAR E CHAVEZ AV+UNION STATIO,0,1,0,0
2016,CESAR E CHAVEZ+N BROADWAY ST,0,1,0,0
2016,CHAVEZ AV+VIGNES ST,1,0,0,0
2016,COLLEGE ST+YALE ST,1,0,0,0
2016,COLLEGE+ALAMEDA,0,1,0,0
2016,COLLEGE+YALE,1,0,0,0
2016,COLORADO BL+W SAN FERNANDO RD,1,0,0,0
2016,COLUMBIA+LINWOOD,0,1,0,0
2016,CORONADO ST+WILSHIRE BL,1,0,0,0
2016,CYPRESS AV+DIVISION ST,1,1,0,0
2016,CYPRESS AV+FIGUEROA ST,0,1,0,0
2016,CYPRESS+CARLETON,1,0,0,0
2016,CYPRESS+DIVISION,0,1,0,0
2016,CYPRESS+MERCED,1,0,0,0
2016,DALY ST+VALLEJO ST,1,0,0,1
2016,DALY+MOZART,1,0,0,0
2016,DARWIN AV+WORKMAN ST,1,0,0,0
2016,DIVISION+AVENUE 30,1,0,0,0
2016,E CESAR E CHAVEZ AV+FIGUEROA ST,0,1,0,0
2016,EAGLE ROCK BL+AVENUE 40,1,0,0,0
2016,EAGLE ROCK BL+GLENDALE FY,0,1,0,0
2016,EAGLE ROCK+AVENUE 40,0,1,0,0
2016,EDGEWARE ST+ANGELINA ST,1,0,0,0
2016,ELDEN AV+OLYMPIC BL,1,0,0,0
2016,ELDEN AV+PICO BL,1,0,0,0
2016,ELYSIAN PARK AV+STADIUM WY,0,1,0,0
2016,ELYSIAN PARK+STADIUM,1,0,0,0
2016,FIGUEROA ST+23RD ST,0,1,0,0
2016,FIGUEROA ST+AVENUE 22,0,1,0,0
2016,FIGUEROA ST+AVENUE 41,1,0,0,1
2016,FIGUEROA ST+AVENUE 43,1,0,0,0
2016,FIGUEROA ST+AVENUE 50,0,1,0,0
2016,FIGUEROA ST+AVENUE 51,1,0,0,0
2016,FIGUEROA ST+AVENUE 52,0,1,0,0
2016,FIGUEROA ST+AVENUE 60,2,0,0,0
2016,FIGUEROA ST+MARMION WY,0,1,0,0
2016,FIGUEROA ST+ULYSSES ST,0,1,0,0
2016,FIGUEROA TR+23RD ST,0,1,0,0
2016,FIGUEROA+ADAMS,1,0,0,0
2016,FIGUEROA+AVENUE 45,2,0,0,0
2016,FIGUEROA+AVENUE 51,1,0,0,0
2016,FIGUEROA+AVENUE 57,0,1,0,0
2016,FIGUEROA+AVENUE 60,1,0,0,0
2016,FRANCES AV+VERMONT AV,1,0,0,0
2016,FRANCIS AV+WESTMORELAND AV,1,0,0,0
2016,GLENDALE+COURT,2,0,0,0
2016,GRAND AV+CESAR CHAVEZ AV,0,1,0,0
2016,GRAND VIEW+3RD,1,0,0,0
2016,GRIFFIN AV+MONTECITO,1,0,0,0
2016,GRIFFIN AV+MONTECITO DR,1,0,0,0
2016,HILL ST+ALPINE,1,0,0,0
2016,HILL ST+ALPINE ST,1,0,0,0
2016,HILL ST+COLLEGE ST,2,0,0,0
2016,HILL ST+ORD ST,1,0,0,0
2016,HILL+COLLEGE,0,2,0,1
2016,HOOVER BL+8TH,0,1,0,0
2016,HOOVER BL+OLYMPIC,0,1,0,0
2016,HOOVER BL+VENICE BL,1,0,0,1
2016,HOOVER ST+17TH ST,1,0,0,0
2016,HOOVER ST+18TH ST,0,1,0,0
2016,HOOVER ST+4TH ST,0,1,0,0
2016,HOOVER ST+LAKE ST,0,1,0,0
2016,HOOVER ST+PICO BL,1,0,0,0
2016,HOOVER ST+VENICE BL,1,1,0,1
2016,HOOVER ST+WASHINGTON BL,2,0,0,1
2016,HOOVER+20TH,1,0,0,0
2016,HOOVER+SANTA MONICA FY,0,1,0,0
2016,HURON ST+AVENUE 28,0,1,0,0
2016,JAMES M WOOD BL+BONNIE BRAE ST,1,0,0,0
2016,JAMES M WOOD BL+S BONNIE BRAE ST,1,0,0,0
2016,JAMES M WOOD BL+WESTMORELAND AV,0,1,0,0
2016,JAMES M WOOD+GRAND VIEW,1,0,0,0
2016,JAMES M WOOD+SUNBURY,0,1,0,0
2016,JAMES M WOOD+UNION,0,1,0,0
2016,JAMES M WOOD+WESTLAKE,0,1,0,0
2016,KILLARNEY AV+ROSEVIEW AV,1,0,0,0
2016,LAKE ST+8TH ST,0,1,0,0
2016,LINCOLN AV+EAGLE ROCK BL,1,0,0,0
2016,LINWOOD AV+COLUMBIA AV,1,0,0,0
2016,LONGFELLOW ST+AVENUE 54,1,0,0,0
2016,LUCAS+2ND,1,0,0,0
2016,MAGNOLIA AV+PICO BL,1,0,0,0
2016,MAIN ST+AVENUE 20,1,0,0,0
2016,MAIN ST+DALY ST,1,0,0,0
2016,MAIN ST+JOHNSTON ST,0,1,0,0
2016,MAIN+BLOOM,0,1,0,0
2016,MARATHON ST+RAMPART BL,0,1,0,0
2016,MARENGO ST+LORD,0,1,0,0
2016,MARMION WY+MUSEUM DR,0,1,0,1
2016,MENLO AV+VENICE BL,0,1,0,0
2016,MIRAMAR ST+COLUMBIA AV,1,0,0,0
2016,MIRAMAR+HUNTLEY,1,0,0,0
2016,MONTE VISTA ST+AVENUE 52,1,0,0,0
2016,MONTE VISTA ST+AVENUE 57,1,0,0,0
2016,N BROADWAY+ALPINE ST,2,0,0,0
2016,N BROADWAY+ORD ST,0,1,0,0
2016,N FIGUEROA ST+CYPRESS AV,1,0,0,1
2016,N FIGUEROA ST+S AVENUE 56,0,1,0,0
2016,N FIGUEROA ST+W AVENUE 37,0,1,0,0
2016,N FIGUEROA ST+W SUNSET BL,1,0,0,0
2016,N MAIN ST+AVENUE 21,0,1,0,0
2016,N SPRING ST+W ANN ST,0,1,0,0
2016,NEW HAMPSHIRE AV+OLYMPIC BL,0,1,0,0
2016,NEW HIGH ST+CESAR E CHAVEZ AV,0,1,0,0
2016,NEW HIGH ST+ORD ST,1,0,0,0
2016,NEW HIGH+ORD,1,0,0,0
2016,NORMANDIE AV+WASHINGTON BL,0,1,0,0
2016,OCCIDENTAL BL+6TH ST,0,1,0,0
2016,OLYMPIC BL+ALBANY ST,0,1,0,0
2016,OLYMPIC BL+ALVARADO ST,3,1,0,0
2016,OLYMPIC BL+BEACON,1,0,0,0
2016,OLYMPIC BL+BURLINGTON AV,1,0,0,0
2016,OLYMPIC BL+ELDEN AV,0,1,0,0
2016,OLYMPIC BL+GRAND VIEW AV,0,1,0,0
2016,OLYMPIC BL+GRAND VIEW ST,0,2,0,0
2016,OLYMPIC BL+LAKE ST,0,1,0,0
2016,OLYMPIC BL+MENLO AV,1,1,0,1
2016,OLYMPIC BL+SUNBURY ST,0,1,0,0
2016,OLYMPIC BL+UNION AV,2,1,0,0
2016,OLYMPIC BL+WESTLAKE AV,0,1,0,0
2016,OLYMPIC BL+WESTMORELAND AV,1,0,0,0
2016,OLYMPIC+ALBANY,1,0,0,0
2016,OLYMPIC+ALVARADO,0,1,0,0
2016,OLYMPIC+ARAPAHOE,0,1,0,0
2016,OLYMPIC+ELDEN,1,0,0,0
2016,OLYMPIC+WESTMORELAND,1,0,0,0
2016,PARK VIEW ST+7TH ST,1,0,1,0
2016,PASADENA AV+AVENUE 36,1,0,0,0
2016,PASADENA AV+E AVENUE 35,0,1,0,0
2016,PASADENA+AVENUE 20,1,0,0,1
2016,PEPPER+SAN FERNANDO,0,1,0,0
2016,PICO BL+CATALINA ST,0,1,0,0
2016,PICO BL+DEWEY AV,1,0,1,0
2016,PICO BL+HOOVER ST,1,1,0,0
2016,PICO BL+KENMORE AV,2,1,0,1
2016,PICO BL+MAGNOLIA AV,0,1,0,0
2016,PICO BL+MARIPOSA AV,1,0,0,0
2016,PICO BL+NEW HAMPSHIRE AV,0,1,0,0
2016,PICO BL+ORCHARD AV,1,0,0,0
2016,PICO BL+UNION AV,2,0,0,0
2016,PICO BL+VALENCIA AV,1,0,0,0
2016,PICO BL+VALENCIA ST,1,0,0,0
2016,PICO+ALBANY,0,1,0,0
2016,PICO+CONSTANCE,0,1,0,0
2016,PICO+HOOVER,0,1,0,0
2016,PICO+VERMONT,0,1,0,0
2016,RAMPART BL+HOOVER ST,1,0,0,0
2016,S NEW HAMPSHIRE AV+W OLYMPIC BL,0,1,0,0
2016,S RAMPART BL+W 6TH ST,0,1,0,0
2016,S UNION AV+7TH ST,1,0,0,0
2016,SAN FERNANDO RD+ARVIA ST,1,0,0,0
2016,SAN FERNANDO RD+EAGLE ROCK BL,0,1,0,0
2016,SAN FERNANDO RD+GLENDALE FY,0,1,0,0
2016,SAN FERNANDO RD+LOOSMORE ST,1,0,1,0
2016,SANTA MONICA BL+HELIOTROPE,1,0,0,0
2016,SOLANO AV+AMADOR ST,1,0,0,0
2016,SOLANO+BROADWAY,1,0,0,0
2016,SPRING ST+ORD ST,1,0,0,0
2016,STADIUM WY+ELYSIAN PARK AV,0,1,0,0
2016,STADIUM WY+LOOKOUT DR,1,0,0,0
2016,SUNSET BL+BEAUDRY AV,1,4,0,1
2016,SUNSET BL+FIGUEROA AV,0,1,0,0
2016,SUNSET BL+FIGUEROA ST,0,1,0,0
2016,SUNSET BL+LAVETA ST,0,1,0,0
2016,SUNSET BL+MARION AV,0,1,0,0
2016,SUNSET BL+WHITE KNOLL DR,1,0,0,0
2016,SUNSET+BOYLSTON ST,1,0,0,0
2016,SUNSET+LAVETA,0,1,0,0
2016,TEMPLE ST+PATTON ST,2,0,0,0
2016,TOLAND WY+AVENUE 45,1,0,0,1
2016,TOLUCA ST+1ST ST,0,1,0,0
2016,ULYSSES ST+ISABEL ST,1,0,0,0
2016,UNION AV+3RD ST,0,1,0,0
2016,UNION AV+6TH ST,1,1,0,0
2016,UNION AV+JAMES M WOOD,1,0,0,0
2016,UNION AV+OLYMPIC BL,1,0,0,0
2016,UNION AV+PICO BL,1,0,0,1
2016,UNION AV+WILSHIRE BL,1,0,0,0
2016,UNION+4TH,1,0,0,0
2016,UNION+JAMES M WOOD,1,0,0,0
2016,VALENCIA ST+PICO BL,0,1,0,0
2016,VALENCIA+WILSHIRE,0,1,0,0
2016,VENICE BL+BERENDO ST,1,0,0,0
2016,VENICE BL+MAGNOLIA AV,1,0,0,0
2016,VENICE BL+VERMONT AV,1,1,0,0
2016,VENICE BL+WESTMORELAND AV,1,0,0,0
2016,VENICE+BERENDO,1,0,0,0
2016,VENICE+OAK,0,1,0,0
2016,VERMONT AV+11TH ST,2,0,0,0
2016,VERMONT AV+12TH ST,1,0,0,0
2016,VERMONT AV+17TH PL,0,1,0,0
2016,VERMONT AV+17TH ST,1,0,0,0
2016,VERMONT AV+4TH ST,0,1,0,0
2016,VERMONT AV+PICO BL,2,3,0,0
2016,VIRGIL+5TH ST,0,1,0,0
2016,VIRGIL+CLINTON,1,0,0,0
2016,W 2ND ST+EMERALD,1,0,1,0
2016,W 6TH ST+S BIXEL ST,1,0,0,0
2016,W 8TH ST+S ALVARADO ST,1,0,0,0
2016,W AVENUE 26+DALY ST,1,0,0,0
2016,W AVENUE 26+HUMBOLDT ST,0,1,1,0
2016,WASHINGTON BL+ARAPAHOE ST,1,0,0,1
2016,WASHINGTON BL+BUDLONG AV,1,0,0,0
2016,WASHINGTON BL+BURLINGTON AV,0,1,0,0
2016,WASHINGTON BL+CATALINA,1,0,0,0
2016,WASHINGTON BL+MAGNOLIA,0,1,0,0
2016,WASHINGTON BL+NEW ENGLAND ST,1,0,0,0
2016,WASHINGTON BL+UNION AV,0,1,0,0
2016,WASHINGTON BL+WESTERN AV,1,0,0,0
2016,WASHINGTON BL+WESTMORELAND AV,1,0,0,0
2016,WASHINGTON+MENLO,0,1,0,0
2016,WASHINGTON+OAK,1,0,0,0
2016,WESTLAKE AV+7TH ST,0,1,0,0
2016,WESTMORELAND AV+JAMES M WOOD BL,0,1,0,0
2016,WESTMORELAND AV+PICO BL,1,0,0,0
2016,WESTMORELAND AV+VENICE BL,1,2,0,0
2016,WILSHIRE BL+ALVARADO BL,0,1,0,0
2016,WILSHIRE BL+BIXEL AV,1,0,0,0
2016,WILSHIRE BL+BIXEL ST,0,1,0,0
2016,WILSHIRE BL+BONNIE BRAE ST,1,1,1,0
2016,WILSHIRE BL+CARONDELET ST,1,0,0,1
2016,WILSHIRE BL+PARK VIEW AV,1,0,0,0
2016,WILSHIRE BL+SAINT PAUL AV,1,0,0,0
2016,WILSHIRE BL+UNION AV,1,0,0,0
2016,WILSHIRE BL+VALENCIA ST,0,1,0,0
2016,WILSHIRE+ALVARADO,1,0,0,1
2016,WILSHIRE+BURLINGTON,1,0,0,1
2016,WILSHIRE+UNION,1,0,0,0
2016,WITMER ST+6TH ST,0,1,0,0
2016,WITMER+INGRAHAM,1,0,0,0
2016,WORKMAN ST+AVENUE 26,1,0,0,0
2016,WORKMAN ST+MAIN ST,0,1,0,0
2016,YORK BL+EAGLE ROCK BL,1,1,0,0
2017,00+,1,0,1,0
2017,1000 S VERMONT AV+,0,1,0,0
2017,1100 W VENICE BL+,0,1,0,0
2017,11TH ST+ALBANY ST,0,1,0,0
2017,11TH ST+BERENDO ST,0,1,0,0
2017,11TH ST+UNION AV,0,1,0,0
2017,11TH+BLAINE,0,1,0,0
2017,11TH+WESTLAKE,0,1,0,0
2017,1200 W WASHINGTON BL+,1,0,0,0
2017,12TH ST+ALVARADO,1,0,0,0
2017,12TH ST+BONNIE BRAE ST,1,0,0,0
2017,12TH ST+MARIPOSA AV,1,0,0,0
2017,1300 W VENICE BL+,1,0,0,0
2017,1400 JAMES M WOOD BL+,0,1,0,1
2017,14TH ST+CONSTANCE ST,1,0,0,0
2017,15TH ST+ORCHARD AV,0,1,0,1
2017,1600 W 12TH ST+,0,1,0,0
2017,1600 WILSHIRE BL+,1,0,0,0
2017,1900 SUNNY HEIGHTS DR+,0,1,0,0
2017,1ST ST+BEAUDRY AV,0,1,0,0
2017,2000 N FIGUEROA ST+,1,0,0,0
2017,20TH ST+HOOVER ST,1,0,0,0
2017,20TH ST+MAGNOLIA AV,0,1,0,0
2017,23RD+OAK,1,0,0,0
2017,2700 N SAN FERNANDO RD+,1,0,0,0
2017,2700 SAN MARINO ST+,1,0,0,0
2017,2800 JAMES M WOOD BL+,2,0,0,0
2017,3RD ST+COLUMBIA AV,0,1,0,0
2017,3RD ST+LOMA DR,1,0,0,1
2017,3RD ST+LUCAS AV,4,0,0,1
2017,3RD ST+OCCIDENTAL,1,0,0,0
2017,3RD+BONNIE BRAE,1,0,0,0
2017,3RD+UNION,1,0,0,0
2017,400 SOLANO AV+,0,1,0,0
2017,4TH ST+LOMA DR,1,0,0,0
2017,4TH ST+SHATTO PL,1,0,0,0
2017,4TH ST+WESTMORELAND AV,1,0,0,0
2017,4TH+RAMPART,1,0,0,0
2017,500 S LAFAYETTE PARK PL+,0,1,0,0
2017,600 S ALVARADO ST+,1,0,0,0
2017,600 SAINT PAUL AV+,1,0,0,0
2017,6TH ST+ALVARADO,1,1,0,0
2017,6TH ST+ALVARADO ST,2,0,0,0
2017,6TH ST+BONNIE BRAE ST,2,0,0,1
2017,6TH ST+BURLINGTON AV,1,0,0,0
2017,6TH ST+GRAND VIEW,1,0,0,0
2017,6TH ST+HARTFORD AV,0,1,0,0
2017,6TH ST+UNION AV,3,0,0,1
2017,6TH ST+VALENCIA ST,2,1,0,0
2017,6TH ST+WITMER ST,0,1,0,0
2017,6TH+ALVARADO,1,0,0,0
2017,6TH+GRANDVIEW,1,0,0,0
2017,6TH+LA FAYETTE,1,0,0,0
2017,6TH+WITMER,1,0,0,0
2017,7TH ST+ALVARADO ST,1,2,0,0
2017,7TH ST+BIXEL ST,0,2,0,0
2017,7TH ST+BURLINGTON AV,1,0,0,0
2017,7TH ST+CARONDELET ST,1,1,1,0
2017,7TH ST+COLUMBIA AV,1,0,0,1
2017,7TH ST+GARLAND AV,1,0,0,0
2017,7TH ST+HARTFORD AV,0,1,0,0
2017,7TH ST+HOOVER ST,1,0,0,0
2017,7TH ST+LITTLE ST,0,1,0,0
2017,7TH ST+MAGNOLIA AV,1,0,0,0
2017,7TH ST+UNION AV,0,1,0,0
2017,7TH ST+WESTLAKE,0,1,0,1
2017,7TH ST+WILSHIRE,1,0,0,0
2017,7TH ST+WITMER ST,1,0,0,0
2017,7TH+ALVARADO,1,0,0,0
2017,7TH+COLUMBIA,0,1,0,0
2017,7TH+UNION,0,1,0,0
2017,8TH ST+ALVARADO ST,0,1,0,0
2017,8TH ST+BEACON AV,0,1,0,1
2017,8TH ST+BEACON ST,1,0,0,0
2017,8TH ST+BIXEL ST,0,1,0,0
2017,8TH ST+BONNIE BRAE ST,1,0,0,0
2017,8TH ST+CARONDELET,1,0,0,0
2017,8TH ST+COLUMBIA AV,1,0,0,0
2017,8TH ST+HARTFORD AV,0,1,0,0
2017,8TH ST+HOOVER ST,1,0,0,0
2017,8TH ST+UNION AV,0,1,0,0
2017,8TH ST+WESTLAKE AV,1,0,0,1
2017,8TH+GARLAND,0,1,0,0
2017,8TH+HOOVER,0,1,0,0
2017,8TH+WESTLAKE,2,0,0,0
2017,8TH+WITMER,0,1,0,0
2017,900 S ALVARADO ST+,0,1,0,0
2017,9TH ST+SANTEE ST,0,1,0,0
2017,ACADEMY RD+MALVINA AV,0,1,0,0
2017,ADAMS BL+PORTLAND AV,0,1,0,0
2017,ADAMS BL+PORTLAND ST,0,1,0,0
2017,ADAMS ST+FLOWER ST,1,0,0,0
2017,ALBANY ST+CONNECTICUT ST,1,0,0,0
2017,ALPINE ST+FIGUEROA ST,1,0,0,0
2017,ALPINE+GRAND,1,0,0,0
2017,ALPINE+HILL,1,0,0,1
2017,ALPINE+YALE,1,0,0,0
2017,ALVARADO ST+12TH ST,1,0,0,1
2017,ALVARADO ST+6TH ST,1,0,1,0
2017,ALVARADO ST+8TH ST,1,2,0,0
2017,ALVARADO ST+PICO BL,2,0,0,0
2017,ALVARADO ST+VALLEY,1,0,0,0
2017,ALVARADO ST+WILSHIRE BL,1,0,0,1
2017,ALVARADO+11TH,1,0,0,0
2017,ALVARADO+6TH,3,0,0,0
2017,ALVARADO+7TH,1,1,0,1
2017,ALVARADO+8TH,1,0,0,0
2017,ALVARADO+8TH ST,1,0,0,0
2017,ALVARADO+JAMES M WOOD,1,0,0,1
2017,ALVARADO+MARYLAND,0,1,0,0
2017,ALVARADO+OLYMPIC,0,1,0,0
2017,ALVARADO+WILSHIRE,0,1,0,0
2017,AVE5252 AV+FIGUEROA ST,1,0,0,0
2017,AVENUE 19+BROADWAY BL,0,1,0,0
2017,AVENUE 24+BROADWAY,1,0,0,0
2017,AVENUE 26+BARRANCA,0,1,0,0
2017,AVENUE 26+HUMBOLT ST,0,1,0,0
2017,AVENUE 26+WORKMAN AV,1,0,0,0
2017,AVENUE 27+IDELL ST,1,0,0,0
2017,AVENUE 28+FIGUEROA,1,0,0,0
2017,AVENUE 30 ST+EAGLE ROCK BL,1,0,0,0
2017,AVENUE 33+CAZADOR,1,0,0,1
2017,AVENUE 36+EAGLE ROCK BL,1,0,0,0
2017,AVENUE 37+PASADENA AV,0,1,0,0
2017,AVENUE 50+ALDAMA,0,1,0,0
2017,AVENUE 51+GRANADA ST,1,0,0,0
2017,AVENUE 51+LINCOLN AV,0,1,0,0
2017,AVENUE 52+ECHO ST,1,0,0,0
2017,AVENUE 54+FIGUEROA,1,0,0,0
2017,AVENUE 54+RAPHAEL ST,0,1,0,0
2017,AVENUE 57+BENNER,1,0,0,0
2017,AVENUE 57+FIGUEROA ST,0,1,0,0
2017,AVENUE 59+FIGUEROA ST,1,0,0,0
2017,AVENUE 59+PIEDMONT AV,1,0,0,0
2017,AVENUE26+HUMBOLDT ST,1,0,0,0
2017,BAUCHET ST+VIGNES ST,1,0,0,0
2017,BEACON AV+8TH ST,1,0,0,0
2017,BEACON AV+JAMES M WOOD BL,1,0,0,0
2017,BERENDO ST+11TH ST,1,0,0,0
2017,BERNARD ST+BROADWAY AV,0,1,0,0
2017,BERNARD+BROADWAY,0,1,0,0
2017,BEVERLY BL+MOUNTAIN VIEW AV,1,0,0,0
2017,BISHOPS+SAVOY,1,0,0,0
2017,BLAINE ST+11TH ST,1,0,0,0
2017,BLOOM ST+MAIN ST,1,0,0,0
2017,BONNIE BRAE ST+PICO BL,0,1,0,0
2017,BONNIE BRAE ST+WILSHIRE BL,1,0,0,0
2017,BONNIE BRAE+3RD,1,0,0,0
2017,BONNIE BREA ST+BEVERLY BL,1,0,0,0
2017,BROADWAY AV+AVENUE 19,1,0,0,0
2017,BROADWAY+ALPINE,1,0,0,0
2017,BROADWAY+AVENUE 19,1,0,0,0
2017,BROADWAY+AVENUE 22,0,1,0,0
2017,BROADWAY+BERNARD,0,1,0,0
2017,BROADWAY+CESAR E CHAVEZ,0,1,0,0
2017,BROADWAY+COLLEGE,1,0,0,0
2017,BROADWAY+DALY ST,0,1,0,0
2017,BROADWAY+ORD,1,0,0,0
2017,BROADWAY+PASADENA AV,0,1,0,1
2017,BUDLONG+WASHINGTON,0,1,0,0
2017,BURLINGTON AV+JAMES M WOOD BL,1,0,0,0
2017,BURLINGTON AV+MIRAMAR ST,1,0,0,0
2017,BURLINGTON+JAMES M WOOD,1,0,0,0
2017,CARONDELET ST+7TH ST,1,0,0,0
2017,CARONDELET+JAMES M WOOD,1,0,0,0
2017,CATALIA AV+NAVARRO ST,1,0,0,0
2017,CESAR E CHAVEZ AV+FIGUEROA ST,0,2,0,0
2017,CESAR E CHAVEZ AV+FORT MOORE PL,1,0,0,1
2017,CESAR E CHAVEZ AV+GRAND AV,1,0,0,0
2017,COLLEGE ST+BROADWAY,1,0,0,0
2017,COLLEGE ST+N SPRING ST,1,0,0,0
2017,COLLEGE ST+YALE ST,0,1,0,0
2017,COLLEGE+BROADWAY,1,1,0,0
2017,COLUMBIA AV+4TH ST,1,1,0,0
2017,COLUMBIA AV+8TH ST,1,0,0,0
2017,CORONADO ST+8TH ST,1,0,1,0
2017,CORONEL ST+STADIUM WY,1,0,0,0
2017,CYPRESS AV+ARVIA ST,1,0,0,0
2017,CYPRESS AV+DIVISION ST,1,0,0,0
2017,CYPRESS+IDELL,1,0,0,0
2017,CYPRESS+JEFFRIES,1,0,0,0
2017,DALY ST+MANITOU AV,2,0,0,1
2017,DALY ST+MOZART ST,1,0,0,0
2017,EAGLE ROCK BL+AVENUE 35,1,0,0,1
2017,EAGLE ROCK BL+PANAMINT ST,0,1,0,0
2017,EAGLE ROCK BL+YORK BL,1,0,0,0
2017,ECHO ST+AVENUE 50,1,0,0,1
2017,FIGUEROA AV+AVENUE 43,1,0,0,1
2017,FIGUEROA ST+27TH ST,0,1,0,0
2017,FIGUEROA ST+AVENUE 26,2,0,0,0
2017,FIGUEROA ST+AVENUE 53,1,0,0,0
2017,FIGUEROA ST+AVENUE 55,1,0,0,0
2017,FIGUEROA ST+AVENUE 56,2,0,0,0
2017,FIGUEROA ST+SAN FERNANDO RD,0,1,0,0
2017,FIGUEROA ST+WOODSIDE DR,1,0,0,0
2017,FIGUEROA TR+WHITE KNOLL DR,1,0,0,0
2017,FIGUEROA+AVENUE 40,0,1,0,0
2017,FIGUEROA+AVENUE 45 TR,1,0,0,0
2017,FIGUEROA+AVENUE 52,1,0,0,0
2017,FIGUEROA+ULYSSES,1,0,0,0
2017,FLOWER ST+ADAMS BL,0,1,0,0
2017,FRANCIS AV+WESTMORELAND AV,1,0,0,0
2017,GARLAND AV+7TH ST,0,1,0,0
2017,GRIFFIN AV+AVENUE 31,0,1,0,0
2017,GRIFFIN AV+MANITOU AV,1,0,0,0
2017,GRIFFIN AV+S AVENUE 43,0,1,0,0
2017,HILL ST+COLLEGE ST,2,0,0,1
2017,HILL ST+ORD ST,0,1,0,0
2017,HILL+ALPINE,0,1,0,0
2017,HOOVER ST+20TH ST,0,1,0,0
2017,HOOVER ST+ALVARADO ST,1,0,0,0
2017,HOOVER ST+N 8TH ST,1,0,0,0
2017,HOOVER ST+PICO BL,1,0,0,0
2017,HOOVER ST+SAN MARINO ST,0,1,0,0
2017,HOOVER ST+WASHINGTON BL,1,0,0,1
2017,HOOVER+OLYMPIC,0,1,0,0
2017,JAMES M WOOD BL+ALVARADO ST,1,0,0,0
2017,JAMES M WOOD BL+GRAND VIEW ST,1,1,0,0
2017,JAMES M WOOD BL+VALENCIA ST,1,0,0,0
2017,JAMES M WOOD+COLUMBIA,0,1,0,0
2017,KENMORE AV+PICO BL,1,0,0,0
2017,LA FAYETTE P PL+6TH ST,0,1,0,0
2017,LAFAYETTE PL+6TH ST,0,1,0,0
2017,LAKE ST+OLYMPIC BL,1,0,0,0
2017,LAKE+HOOVER,1,0,0,0
2017,LINCOLN AV+AVENUE 46,1,0,0,0
2017,LINCOLN+AVENUE 45,1,0,0,0
2017,LIVERMORE TR+OUTLOOK AV,0,1,0,0
2017,LOMA DR+6TH ST,1,0,0,0
2017,LOMA+4TH,1,0,0,0
2017,LOMA+4TH ST,0,1,0,0
2017,LUCAS ST+3RD ST,1,0,0,0
2017,LUCAS ST+MIRAMAR ST,2,0,0,0
2017,LUCAS+INGRAHAM ST,0,1,0,0
2017,MAGNOLIA AV+PICO BL,1,0,0,0
2017,MAIN ST+ALBION ST,0,1,0,0
2017,MAIN ST+WORKMAN,1,0,0,0
2017,MANITOU+DALY,1,0,0,0
2017,MANITOU+WORKMAN,1,0,0,0
2017,MENLO AV+PICO BL,1,0,0,1
2017,MIRAMAR ST+BONNIE BRAE ST,1,0,0,0
2017,MIRAMAR+WITMER,1,0,0,0
2017,N BROADWAY+AVENUE 24,1,0,0,0
2017,N BROADWAY+PASADENA,0,1,0,0
2017,N BROADWAY+W COLLEGE ST,1,1,0,0
2017,N FIGUEROA ST+AVENUE28,1,0,0,0
2017,N FIGUEROA+AVENUE 45,1,0,1,0
2017,N GRIFFIN AV+E AVENUE 26,0,1,0,0
2017,NEW HIGH+CESAR E CHAVEZ,1,0,0,0
2017,NORMANDIE AV+CORDOVA ST,0,1,0,0
2017,OLIVE ST+2ND ST,0,1,0,0
2017,OLYMPIC BL+ALBANY,0,1,0,0
2017,OLYMPIC BL+ALVARADO ST,1,1,0,0
2017,OLYMPIC BL+BEACON AV,1,0,0,0
2017,OLYMPIC BL+E MAGNOLIA AV,0,1,0,0
2017,OLYMPIC BL+ELDEN ST,1,0,0,0
2017,OLYMPIC BL+HOOVER ST,0,1,0,0
2017,OLYMPIC BL+MENLO AV,0,1,0,0
2017,OLYMPIC+GRATTAN,0,1,0,0
2017,OLYMPIC+HOOVER,1,0,0,1
2017,OLYMPIC+VALENCIA,1,0,0,0
2017,OLYMPIC+WESTLAKE,0,1,0,0
2017,ORCHARD AV+WASHINGTON BL,0,1,0,0
2017,ORCHARD+VENICE,1,0,0,1
2017,PARK VIEW ST+WILSHIRE BL,0,1,0,0
2017,PASADENA AV+AVENUE 19,1,0,0,0
2017,PASADENA AV+DALY AV,1,0,0,0
2017,PASADENA+AVENUE 19,0,1,0,0
2017,PASADENA+AVENUE 26,0,1,0,0
2017,PASADENA+AVENUE 28,1,0,0,0
2017,PASADENA+AVENUE 34,0,1,0,0
2017,PICO BL+BERENDO ST,1,1,0,0
2017,PICO BL+CATALINA ST,1,0,1,0
2017,PICO BL+E BERENDO ST,0,1,0,0
